wl;up_coef;dw_coef;wl_F;up_coef_F;dw_coef_F;Device ID
769.6171262;0.002191095;0.000754407;845.8139004;0.00249483;0.00027002;
769.7705627;0.002191539;0.00075453;846.440547;0.002516185;0.000272635;
769.9239658;0.002191997;0.000754644;847.0670003;0.002537779;0.0002753;
770.0773355;0.002192455;0.00075475;847.6932604;0.002559626;0.000278013;
770.2306717;0.002192898;0.000754845;848.3193272;0.00258174;0.000280773;
770.3839744;0.002193314;0.000754927;848.9452007;0.002604136;0.00028358;
770.5372437;0.002193696;0.000755001;849.5708808;0.002626828;0.000286432;
770.6904796;0.002194041;0.000755069;850.1963676;0.00264983;0.000289327;
770.8436821;0.002194343;0.000755137;850.8216611;0.002673156;0.000292266;
770.9968511;0.002194599;0.000755208;851.4467612;0.002696816;0.000295247;
771.1499868;0.002194803;0.000755287;852.071668;0.002720821;0.000298272;
771.303089;0.002194951;0.000755377;852.6963813;0.00274518;0.00030134;
771.4561577;0.002195041;0.000755483;853.3209012;0.002769903;0.000304452;
771.6091931;0.002195075;0.0007556;853.9452276;0.002795002;0.000307608;
771.7621951;0.002195057;0.000755728;854.5693606;0.00282048;0.000310809;
771.9151636;0.002194992;0.000755861;855.1933001;0.002846321;0.000314053;
772.0680987;0.002194883;0.000755996;855.8170462;0.002872504;0.000317341;
772.2210005;0.002194737;0.000756131;856.4405987;0.002899009;0.00032067;
772.3738688;0.002194556;0.000756261;857.0639577;0.002925815;0.000324042;
772.5267038;0.002194345;0.000756384;857.6871231;0.0029529;0.000327455;
772.6795053;0.002194108;0.000756495;858.310095;0.002980243;0.000330908;
772.8322735;0.002193852;0.000756591;858.9328733;0.003007832;0.000334402;
772.9850082;0.00219358;0.000756668;859.555458;0.003035687;0.000337938;
773.1377096;0.002193297;0.000756722;860.177849;0.003063836;0.00034152;
773.2903776;0.002193008;0.000756749;860.8000465;0.003092305;0.000345149;
773.4430123;0.002192718;0.000756746;861.4220502;0.003121123;0.000348829;
773.5956135;0.002192431;0.000756711;862.0438604;0.003150319;0.000352563;
773.7481814;0.002192151;0.000756652;862.6654768;0.003179918;0.000356352;
773.9007159;0.002191883;0.000756582;863.2868995;0.003209949;0.0003602;
774.0532171;0.00219163;0.000756512;863.9081285;0.003240437;0.000364109;
774.2056849;0.002191396;0.000756452;864.5291637;0.00327141;0.000368081;
774.3581193;0.002191184;0.000756414;865.1500052;0.003302894;0.000372118;
774.5105203;0.002190998;0.000756411;865.770653;0.003334913;0.000376223;
774.6628881;0.002190845;0.00075645;866.3911069;0.003367494;0.000380397;
774.8152224;0.002190739;0.000756536;867.011367;0.003400669;0.000384644;
774.9675234;0.002190698;0.000756671;867.6314333;0.003434493;0.000388974;
775.1197911;0.002190738;0.000756856;868.2513057;0.003469024;0.000393397;
775.2720254;0.002190876;0.000757095;868.8709843;0.003504324;0.000397925;
775.4242264;0.00219113;0.000757388;869.4904689;0.003540451;0.000402568;
775.5763941;0.002191516;0.000757738;870.1097597;0.003577466;0.000407337;
775.7285284;0.002192043;0.000758143;870.7288566;0.003615428;0.000412242;
775.8806294;0.002192682;0.000758588;871.3477595;0.003654384;0.000417294;
776.0326971;0.002193396;0.000759054;871.9664685;0.003694337;0.00042249;
776.1847314;0.002194148;0.000759523;872.5849835;0.003735273;0.00042783;
776.3367324;0.0021949;0.000759976;873.2033045;0.003777183;0.000433312;
776.4887001;0.002195616;0.000760395;873.8214315;0.003820056;0.000438934;
776.6406345;0.002196258;0.00076076;874.4393645;0.00386388;0.000444693;
776.7925356;0.002196796;0.000761058;875.0571034;0.003908646;0.000450589;
776.9444033;0.002197226;0.000761289;875.6746483;0.003954293;0.000456611;
777.0962378;0.002197549;0.000761458;876.2919991;0.004000574;0.000462718;
777.248039;0.002197768;0.00076157;876.9091558;0.004047192;0.000468865;
777.3998068;0.002197883;0.000761628;877.5261183;0.004093851;0.000475002;
777.5515414;0.002197897;0.000761639;878.1428868;0.004140257;0.000481082;
777.7032426;0.002197812;0.000761606;878.7594611;0.004186114;0.000487058;
777.8549106;0.002197635;0.000761536;879.3758412;0.004231153;0.000492888;
778.0065453;0.002197394;0.000761445;879.9920272;0.004275205;0.000498553;
778.1581467;0.002197121;0.000761352;880.6080189;0.004318125;0.000504038;
778.3097148;0.002196848;0.000761274;881.2238165;0.004359768;0.000509332;
778.4612497;0.00219661;0.00076123;881.8394198;0.004399989;0.000514419;
778.6127512;0.002196438;0.000761237;882.4548288;0.004438645;0.000519286;
778.7642195;0.002196365;0.000761313;883.0700436;0.004475593;0.000523921;
778.9156546;0.002196416;0.000761471;883.685064;0.004510711;0.000528313;
779.0670563;0.002196582;0.0007617;884.2998902;0.004543976;0.000532472;
779.2184248;0.002196848;0.000761982;884.914522;0.004575388;0.000536412;
779.36976;0.002197197;0.000762302;885.5289595;0.004604944;0.000540144;
779.521062;0.002197614;0.000762643;886.1432026;0.004632646;0.000543684;
779.6723307;0.002198082;0.000762987;886.7572514;0.004658492;0.000547044;
779.8235662;0.002198586;0.000763319;887.3711058;0.004682481;0.000550237;
779.9747684;0.002199111;0.000763625;887.9847657;0.004704634;0.000553279;
780.1259374;0.002199648;0.000763902;888.5982312;0.004725057;0.000556194;
780.2770731;0.00220019;0.000764153;889.2115023;0.004743876;0.00055901;
780.4281756;0.00220073;0.000764377;889.8245789;0.004761219;0.000561753;
780.5792449;0.002201259;0.000764577;890.437461;0.004777211;0.00056445;
780.7302809;0.00220177;0.000764753;891.0501486;0.004791978;0.000567128;
780.8812837;0.002202257;0.000764906;891.6626416;0.004805679;0.000569813;
781.0322533;0.002202712;0.000765038;892.2749402;0.0048186;0.000572533;
781.1831896;0.002203131;0.000765151;892.8870442;0.004831062;0.000575317;
781.3340927;0.00220351;0.000765249;893.4989536;0.004843383;0.000578192;
781.4849626;0.002203845;0.000765335;894.1106684;0.00485588;0.000581185;
781.6357993;0.002204134;0.000765411;894.7221886;0.004868872;0.000584324;
781.7866028;0.002204371;0.00076548;895.3335142;0.004882674;0.000587638;
781.9373731;0.002204554;0.000765547;895.9446451;0.004897582;0.000591151;
782.0881101;0.00220468;0.000765613;896.5555814;0.004913802;0.000594881;
782.238814;0.002204749;0.000765678;897.166323;0.004931519;0.000598842;
782.3894846;0.002204763;0.000765742;897.7768699;0.004950917;0.000603048;
782.5401221;0.002204724;0.000765804;898.3872221;0.004972179;0.000607516;
782.6907264;0.002204633;0.000765865;898.9973795;0.004995491;0.000612258;
782.8412974;0.002204491;0.000765922;899.6073422;0.005021034;0.00061729;
782.9918353;0.002204302;0.000765977;900.2171101;0.005048965;0.000622624;
783.14234;0.002204066;0.000766029;900.8266832;0.005079332;0.000628266;
783.2928115;0.002203792;0.000766077;901.4360616;0.005112155;0.000634219;
783.4432499;0.002203489;0.000766122;902.0452451;0.005147457;0.000640485;
783.593655;0.002203164;0.000766163;902.6542338;0.005185257;0.000647068;
783.744027;0.002202826;0.0007662;903.2630276;0.005225576;0.000653972;
783.8943658;0.002202484;0.000766234;903.8716265;0.005268414;0.000661197;
784.0446715;0.002202146;0.000766263;904.4800306;0.00531368;0.000668744;
784.194944;0.002201821;0.00076629;905.0882397;0.005361261;0.000676609;
784.3451833;0.002201511;0.000766321;905.6962539;0.005411045;0.000684792;
784.4953894;0.00220122;0.000766363;906.3040732;0.00546292;0.000693289;
784.6455625;0.002200953;0.000766422;906.9116974;0.005516773;0.000702099;
784.7957023;0.002200712;0.000766508;907.5191268;0.005572493;0.000711221;
784.945809;0.002200501;0.000766627;908.1263611;0.005630012;0.000720652;
785.0958826;0.002200323;0.000766786;908.7334004;0.00568943;0.000730402;
785.245923;0.002200181;0.00076699;909.3402446;0.005750891;0.000740479;
785.3959303;0.002200079;0.000767234;909.9468938;0.005814538;0.000750893;
785.5459044;0.00220002;0.000767509;910.553348;0.005880515;0.000761654;
785.6958454;0.002200006;0.000767807;911.159607;0.005948964;0.000772769;
785.8457533;0.002200041;0.00076812;911.765671;0.006020028;0.000784249;
785.995628;0.002200128;0.000768439;912.3715398;0.006093815;0.000796101;
786.1454697;0.00220027;0.000768757;912.9772135;0.006170301;0.000808325;
786.2952782;0.002200466;0.000769065;913.582692;0.006249428;0.000820922;
786.4450536;0.0022007;0.000769358;914.1879753;0.006331137;0.00083389;
786.5947958;0.002200952;0.000769628;914.7930635;0.00641537;0.000847228;
786.744505;0.002201203;0.000769869;915.3979564;0.006502069;0.000860936;
786.894181;0.002201431;0.000770077;916.0026541;0.006591174;0.000875014;
787.0438239;0.002201618;0.000770244;916.6071566;0.006682611;0.000889473;
787.1934338;0.002201744;0.000770364;917.2114638;0.006776304;0.000904322;
787.3430105;0.002201796;0.000770435;917.8155757;0.006872175;0.000919574;
787.4925541;0.00220179;0.000770468;918.4194923;0.00697015;0.00093524;
787.6420647;0.002201752;0.000770476;919.0232136;0.007070152;0.000951331;
787.7915421;0.002201705;0.000770474;919.6267396;0.007172104;0.000967858;
787.9409865;0.002201672;0.000770477;920.2300702;0.007275961;0.000984832;
788.0903978;0.002201679;0.000770499;920.8332054;0.007381787;0.001002261;
788.2397759;0.002201749;0.000770553;921.4361453;0.007489678;0.001020152;
788.389121;0.002201903;0.000770652;922.0388897;0.007599728;0.001038512;
788.5384331;0.002202154;0.000770798;922.6414387;0.007712032;0.001057349;
788.687712;0.002202514;0.000770993;923.2437923;0.007826682;0.00107667;
788.8369579;0.002202991;0.000771238;923.8459504;0.007943772;0.001096481;
788.9861707;0.002203597;0.000771532;924.447913;0.008063374;0.001116789;
789.1353505;0.002204341;0.000771878;925.0496802;0.00818546;0.001137587;
789.2844972;0.002205235;0.000772275;925.6512518;0.008309982;0.00115887;
789.4336108;0.002206278;0.000772722;926.2526279;0.008436892;0.00118063;
789.5826914;0.002207423;0.00077321;926.8538084;0.008566139;0.00120286;
789.7317389;0.002208616;0.000773725;927.4547934;0.008697676;0.001225554;
789.8807534;0.002209799;0.000774255;928.0555828;0.008831472;0.001248704;
790.0297348;0.002210917;0.000774789;928.6561766;0.00896757;0.001272309;
790.1786832;0.002211913;0.000775313;929.2565748;0.009106035;0.001296363;
790.3275985;0.002212732;0.000775815;929.8567773;0.009246928;0.001320866;
790.4764808;0.002213331;0.000776285;930.4567842;0.009390312;0.001345814;
790.6253301;0.002213724;0.000776717;931.0565954;0.009536249;0.001371203;
790.7741463;0.002213939;0.00077711;931.6562109;0.0096848;0.001397033;
790.9229296;0.002214003;0.000777459;932.2556307;0.009836006;0.001423303;
791.0716797;0.002213943;0.000777762;932.8548548;0.009989808;0.001450037;
791.2203969;0.002213787;0.000778017;933.4538832;0.010146129;0.001477259;
791.369081;0.002213561;0.000778219;934.0527158;0.010304888;0.001504997;
791.5177322;0.002213295;0.000778369;934.6513526;0.010466006;0.001533275;
791.6663503;0.002213015;0.000778479;935.2497936;0.010629404;0.001562121;
791.8149354;0.002212751;0.000778562;935.8480388;0.010795004;0.00159156;
791.9634875;0.002212533;0.000778634;936.4460881;0.010962817;0.001621625;
792.1120066;0.002212388;0.000778708;937.0439416;0.011133221;0.001652375;
792.2604926;0.002212347;0.0007788;937.6415993;0.011306684;0.001683874;
792.4089457;0.002212437;0.000778923;938.239061;0.011483672;0.001716188;
792.5573658;0.002212678;0.000779089;938.8363269;0.011664651;0.001749381;
792.7057529;0.00221306;0.000779293;939.4333968;0.011850087;0.001783519;
792.854107;0.002213559;0.00077953;940.0302708;0.012040335;0.001818652;
793.0024281;0.002214155;0.000779792;940.6269489;0.01223532;0.001854769;
793.1507163;0.002214828;0.000780073;941.2234309;0.01243486;0.001891846;
793.2989714;0.002215555;0.000780365;941.819717;0.012638773;0.001929857;
793.4471936;0.002216317;0.000780663;942.4158071;0.012846876;0.001968779;
793.5953828;0.002217092;0.000780959;943.0117011;0.013058989;0.002008587;
793.7435391;0.002217863;0.00078125;943.6073991;0.013274931;0.002049256;
793.8916623;0.00221861;0.000781532;944.2029011;0.013494552;0.002090768;
794.0397526;0.002219317;0.000781803;944.7982069;0.013717835;0.002133138;
794.18781;0.002219965;0.000782059;945.3933167;0.013944793;0.002176385;
794.3358343;0.002220536;0.000782298;945.9882303;0.01417544;0.002220531;
794.4838258;0.002221012;0.000782515;946.5829478;0.01440979;0.002265594;
794.6317842;0.002221379;0.00078271;947.1774692;0.014647856;0.002311597;
794.7797098;0.002221639;0.000782887;947.7717944;0.014889652;0.002358559;
794.9276023;0.002221795;0.000783053;948.3659234;0.015135207;0.002406503;
795.0754619;0.002221853;0.000783214;948.9598562;0.015384607;0.002455458;
795.2232886;0.002221817;0.000783376;949.5535927;0.015637956;0.002505458;
795.3710824;0.002221692;0.000783547;950.1471331;0.015895354;0.002556535;
795.5188432;0.002221483;0.000783733;950.7404772;0.016156903;0.00260872;
795.6665711;0.002221196;0.000783938;951.333625;0.016422705;0.002662047;
795.814266;0.002220847;0.000784159;951.9265765;0.01669291;0.002716541;
795.961928;0.002220453;0.000784392;952.5193317;0.016967874;0.002772207;
796.1095571;0.00222003;0.000784631;953.1118906;0.017247997;0.002829043;
796.2571533;0.002219596;0.000784873;953.7042531;0.017533682;0.002887047;
796.4047166;0.002219168;0.000785112;954.2964193;0.017825331;0.002946219;
796.5522469;0.002218762;0.000785343;954.888389;0.018123344;0.003006555;
796.6997444;0.002218395;0.000785564;955.4801624;0.01842812;0.003068055;
796.8472089;0.002218072;0.000785775;956.0717394;0.018739927;0.003130739;
796.9946405;0.002217799;0.000785979;956.6631199;0.019058511;0.00319471;
797.1420392;0.002217581;0.000786178;957.254304;0.019383485;0.003260094;
797.2894051;0.002217422;0.000786375;957.8452916;0.019714466;0.003327016;
797.436738;0.002217328;0.000786572;958.4360828;0.02005107;0.0033956;
797.584038;0.002217304;0.000786773;959.0266774;0.020392913;0.003465971;
797.7313051;0.002217354;0.000786979;959.6170755;0.020739613;0.003538252;
797.8785394;0.002217478;0.000787192;960.2072771;0.021090981;0.003612564;
798.0257408;0.002217675;0.000787414;960.7972821;0.021447594;0.003689004;
798.1729093;0.002217944;0.000787646;961.3870905;0.021810219;0.003767668;
798.3200449;0.002218285;0.000787891;961.9767023;0.022179622;0.003848647;
798.4671476;0.002218698;0.000788149;962.5661175;0.022556567;0.003932036;
798.6142175;0.002219181;0.000788422;963.1553361;0.022941818;0.004017929;
798.7612545;0.002219732;0.000788712;963.7443581;0.023336053;0.004106406;
798.9082586;0.002220338;0.000789014;964.3331833;0.023739621;0.00419751;
799.0552298;0.002220987;0.000789324;964.9218119;0.024152789;0.004291269;
799.2021683;0.002221665;0.000789638;965.5102438;0.024575821;0.004387713;
799.3490738;0.002222358;0.00078995;966.098479;0.025008983;0.004486872;
799.4959465;0.002223052;0.000790258;966.6865175;0.025452539;0.004588774;
799.6427863;0.002223734;0.000790555;967.2743592;0.025906753;0.004693451;
799.7895933;0.00222439;0.00079084;967.8620041;0.026372064;0.004800946;
799.9363675;0.002225003;0.000791112;968.4494522;0.026849613;0.004911373;
800.0831088;0.002225555;0.000791374;969.0367035;0.027340715;0.005024859;
800.2298172;0.00222603;0.000791628;969.623758;0.027846682;0.005141531;
800.3764929;0.002226409;0.000791876;970.2106157;0.028368824;0.005261518;
800.5231357;0.002226677;0.00079212;970.7972765;0.028908447;0.005384946;
800.6697456;0.002226815;0.000792362;971.3837404;0.029466855;0.005511942;
800.8163228;0.002226815;0.000792604;971.9700075;0.030045075;0.005642607;
800.9628671;0.002226703;0.000792847;972.5560776;0.030643032;0.005776939;
801.1093786;0.002226513;0.000793092;973.1419508;0.031260379;0.005914909;
801.2558573;0.002226281;0.000793341;973.727627;0.031896768;0.00605649;
801.4023031;0.002226039;0.000793593;974.3131063;0.032551851;0.006201653;
801.5487162;0.002225823;0.000793851;974.8983886;0.033225282;0.006350371;
801.6950964;0.002225666;0.000794114;975.4834739;0.033916207;0.006502682;
801.8414439;0.002225597;0.000794384;976.0683621;0.03462174;0.006658884;
801.9877585;0.002225615;0.000794661;976.6530534;0.035338492;0.006819342;
802.1340403;0.002225714;0.000794941;977.2375476;0.036063082;0.006984419;
802.2802894;0.002225886;0.000795225;977.8218447;0.036792134;0.007154479;
802.4265056;0.002226126;0.00079551;978.4059447;0.037522281;0.007329883;
802.5726891;0.002226427;0.000795795;978.9898476;0.038250162;0.007510992;
802.7188397;0.002226783;0.00079608;979.5735534;0.038973892;0.007698237;
802.8649576;0.002227184;0.000796362;980.157062;0.039697468;0.007892318;
803.0110427;0.00222762;0.000796642;980.7403735;0.040426346;0.008094006;
803.157095;0.002228078;0.000796921;981.3234878;0.041165971;0.008304068;
803.3031146;0.002228545;0.000797199;981.9064049;0.041921779;0.008523271;
803.4491013;0.002229007;0.000797477;982.4891248;0.042699192;0.008752378;
803.5950553;0.002229453;0.000797754;983.0716475;0.043503623;0.008992153;
803.7409766;0.002229868;0.000798032;983.6539729;0.044340698;0.009243253;
803.886865;0.002230247;0.000798311;984.2361011;0.045216925;0.009505908;
804.0327207;0.002230603;0.000798594;984.8180319;0.046139021;0.009780246;
804.1785437;0.002230959;0.000798882;985.3997655;0.047113693;0.010066393;
804.3243339;0.002231334;0.00079918;985.9813017;0.048147631;0.010364474;
804.4700913;0.00223175;0.000799489;986.5626406;0.049247513;0.010674615;
804.615816;0.002232227;0.000799812;987.1437822;0.050418146;0.010996791;
804.761508;0.002232786;0.000800152;987.7247264;0.051656901;0.01133037;
804.9071672;0.002233441;0.000800511;988.3054732;0.052959302;0.011674573;
805.0527936;0.002234178;0.000800887;988.8860225;0.054320881;0.012028623;
805.1983874;0.002234976;0.000801279;989.4663745;0.055737178;0.012391743;
805.3439484;0.002235815;0.000801686;990.046529;0.057203743;0.012763158;
805.4894766;0.002236672;0.000802105;990.626486;0.058716134;0.013142094;
805.6349722;0.002237529;0.000802536;991.2062456;0.060270343;0.01352785;
805.780435;0.002238363;0.000802976;991.7858077;0.061864062;0.013920012;
805.9258651;0.00223916;0.000803424;992.3651722;0.063495409;0.014318235;
806.0712625;0.002239926;0.000803875;992.9443393;0.065162509;0.014722176;
806.2166271;0.002240674;0.000804325;993.5233087;0.066863489;0.015131493;
806.3619591;0.002241416;0.000804771;994.1020806;0.068596479;0.015545844;
806.5072583;0.002242164;0.000805206;994.680655;0.070359613;0.015964888;
806.6525248;0.00224293;0.000805628;995.2590317;0.072150755;0.016388093;
806.7977587;0.002243727;0.000806031;995.8372108;0.073966665;0.01681417;
806.9429598;0.002244561;0.000806413;996.4151922;0.075803837;0.017241638;
807.0881282;0.002245419;0.000806775;996.992976;0.077658769;0.017669021;
807.2332639;0.002246283;0.00080712;997.5705622;0.079527969;0.018094847;
807.378367;0.002247136;0.00080745;998.1479506;0.08140795;0.018517644;
807.5234373;0.002247958;0.000807767;998.7251413;0.083295234;0.018935947;
807.668475;0.002248733;0.000808076;999.3021343;0.085184687;0.019351443;
807.81348;0.002249441;0.000808377;999.8789296;0.087073493;0.019766796;
807.9584523;0.002250073;0.000808675;1000.455527;0.088961651;0.020182007;
808.1033919;0.002250651;0.000808974;1001.031927;0.090849162;0.020597076;
808.2482989;0.002251204;0.00080928;1001.608129;0.092736025;0.021012002;
808.3931732;0.002251762;0.0008096;1002.184133;0.09462224;0.021426786;
808.5380148;0.002252353;0.000809939;1002.759939;0.096507807;0.021841427;
808.6828237;0.002253009;0.000810304;1003.335547;0.098392727;0.022255926;
808.8276;0.002253757;0.000810699;1003.910958;0.100276998;0.022670282;
808.9723437;0.002254621;0.000811128;1004.486171;0.102160621;0.023084496;
809.1170546;0.002255589;0.000811583;1005.061185;0.104043597;0.023498567;
809.261733;0.002256644;0.000812056;1005.636002;0.105925924;0.023912496;
809.4063786;0.002257768;0.000812535;1006.210621;0.107807603;0.024326282;
809.5509917;0.002258944;0.00081301;1006.785042;0.109688633;0.024739926;
809.6955721;0.002260153;0.000813472;1007.359265;0.111569016;0.025153427;
809.8401198;0.002261379;0.000813911;1007.93329;0.11344875;0.025566785;
809.9846349;0.002262602;0.000814318;1008.507117;0.115327836;0.025980001;
810.1291174;0.002263792;0.00081469;1009.080746;0.117206273;0.026393075;
810.2735672;0.002264918;0.000815026;1009.654177;0.119084062;0.026806005;
810.4179844;0.00226595;0.000815324;1010.22741;0.120961202;0.027218794;
810.562369;0.002266858;0.000815582;1010.800444;0.122837693;0.027631439;
810.706721;0.002267609;0.0008158;1011.373281;0.124713536;0.028043942;
810.8510403;0.002268174;0.000815976;1011.945919;0.12658873;0.028456302;
810.9953271;0.002268532;0.00081611;1012.51836;0.128463275;0.028868519;
811.1395812;0.002268711;0.000816206;1013.090602;0.130337171;0.029280594;
811.2838027;0.002268747;0.000816272;1013.662646;0.132210418;0.029692526;
811.4279916;0.002268678;0.000816315;1014.234492;0.134083017;0.030104316;
811.5721479;0.002268542;0.000816341;1014.80614;0.135954966;0.030515962;
811.7162716;0.002268377;0.000816357;1015.377589;0.137826266;0.030927466;
811.8603627;0.002268218;0.000816369;1015.94884;0.139696917;0.031338827;
812.0044212;0.002268105;0.000816385;1016.519893;0.141566919;0.031750046;
812.1484471;0.002268026;0.000816404;1017.090748;0.143436271;0.032161121;
812.2924404;0.002267947;0.000816424;1017.661404;0.145304974;0.032572054;
812.4364012;0.002267869;0.000816443;1018.231862;0.147173028;0.032982844;
812.5803293;0.00226779;0.000816463;1018.802122;0.149040432;0.033393491;
812.7242249;0.002267711;0.000816482;1019.372183;0.150907187;0.033803996;
812.8680879;0.002267633;0.000816502;1019.942046;0.152773292;0.034214357;
813.0119183;0.002267554;0.000816521;1020.511711;0.154638748;0.034624576;
813.1557162;0.002267475;0.000816541;1021.081177;0.156503554;0.035034651;
813.2994814;0.002267397;0.00081656;1021.650445;0.15836771;0.035444584;
813.4432142;0.002267318;0.000816579;1022.219515;0.160231216;0.035854374;
813.5869143;0.00226724;0.000816599;1022.788385;0.162094072;0.036264021;
